trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
922,False,"{'a': 0.3, 'e': 9.903868763242697e-05}",25,14,18.58744268663553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.3, 'e': 9.805323622522013e-05}",25,13,26.093145720085484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.3, 'e': 9.707759022334712e-05}",25,11,25.916994181172306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.3, 'e': 9.61116520613947e-05}",25,20,10.107990793739974,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.3, 'e': 9.515532514474172e-05}",20,15,9.882502174796723,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.3, 'e': 9.420851383989959e-05}",20,0,34.63196852689106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
928,False,"{'a': 0.3, 'e': 9.32711234649488e-05}",20,9,21.11545266382612,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.3, 'e': 9.234306028007055e-05}",30,19,15.988962320100661,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.3, 'e': 9.142423147817327e-05}",25,18,15.105838073583342,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.3, 'e': 9.051454517561092e-05}",20,12,17.830855663346362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.3, 'e': 8.961391040299518e-05}",35,20,26.292544745835375,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.3, 'e': 8.872223709609823e-05}",25,20,7.097968807579774,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.3, 'e': 8.783943608684635e-05}",30,8,33.536024065257486,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.3, 'e': 8.696541909440292e-05}",20,0,34.07866485761625,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.3, 'e': 8.610009871634035e-05}",20,10,19.967740497102522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.3, 'e': 8.52433884198996e-05}",20,3,26.60930956757496,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.3, 'e': 8.439520253333736e-05}",25,16,17.862503873063005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.3, 'e': 8.355545623735804e-05}",25,0,43.176552464976545,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
940,False,"{'a': 0.3, 'e': 8.272406555663223e-05}",25,8,27.346207565508212,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.3, 'e': 8.190094735139904e-05}",20,0,26.502580074025655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
942,False,"{'a': 0.3, 'e': 8.1086019309152e-05}",20,0,29.424804988135488,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
943,False,"{'a': 0.3, 'e': 8.027919993640778e-05}",30,19,19.080311916843712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.3, 'e': 7.948040855055677e-05}",20,6,23.88652054610077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.3, 'e': 7.868956527179456e-05}",30,16,27.19562065525396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.3, 'e': 7.790659101513453e-05}",30,9,38.25290590566916,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.3, 'e': 7.713140748249839e-05}",25,0,38.462407116734575,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
948,False,"{'a': 0.3, 'e': 7.636393715488688e-05}",30,0,41.31984214834092,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
949,False,"{'a': 0.3, 'e': 7.56041032846277e-05}",25,9,30.804471674779812,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.3, 'e': 7.48518298877006e-05}",35,6,46.89690942482231,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.3, 'e': 7.4107041736139e-05}",20,13,11.688887657720592,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.3, 'e': 7.336966435050708e-05}",20,11,17.086783881456967,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.3, 'e': 7.263962399245182e-05}",20,8,21.19203277753185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.3, 'e': 7.191684765732888e-05}",25,13,20.092410501927706,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.3, 'e': 7.120126306690273e-05}",25,7,26.970132986187615,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.3, 'e': 7.049279866211783e-05}",20,3,29.201528319162662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.3, 'e': 6.979138359594336e-05}",25,13,20.14470313134287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.3, 'e': 6.909694772628816e-05}",30,0,52.50985454053648,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.3, 'e': 6.840942160898655e-05}",25,0,44.19735869426099,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
960,False,"{'a': 0.3, 'e': 6.77287364908539e-05}",25,1,43.48053492431821,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.3, 'e': 6.705482430281112e-05}",35,18,30.048406345659124,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.3, 'e': 6.638761765307773e-05}",20,6,27.41479555320262,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.3, 'e': 6.572704982043295e-05}",25,8,-15.903196901364469,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
964,False,"{'a': 0.3, 'e': 6.507305474754294e-05}",25,2,40.84917204838625,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.3, 'e': 6.442556703435542e-05}",20,2,34.129532159595236,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.3, 'e': 6.378452193155948e-05}",30,12,29.61986636957452,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.3, 'e': 6.314985533411063e-05}",20,0,-11.91104523848648,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
968,False,"{'a': 0.3, 'e': 6.252150377482026e-05}",20,10,17.53609015291369,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.3, 'e': 6.189940441800879e-05}",25,15,21.94719217697319,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.3, 'e': 6.128349505322202e-05}",20,3,26.657246080885006,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.3, 'e': 6.0673714089010444e-05}",30,18,21.604700418465754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.3, 'e': 6.007000054676936e-05}",30,8,40.88806648425985,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.3, 'e': 5.947229405464145e-05}",30,7,39.091942370456806,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.3, 'e': 5.888053484147942e-05}",25,10,29.84566901849644,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.3, 'e': 5.829466373086881e-05}",30,10,35.98535283185561,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.3, 'e': 5.771462213521033e-05}",20,13,14.593263828750738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.3, 'e': 5.7140352049861057e-05}",25,13,22.93784921559911,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.3, 'e': 5.657179604733388e-05}",20,11,16.12843213118127,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.3, 'e': 5.600889727155467e-05}",30,0,41.604960262967936,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
980,False,"{'a': 0.3, 'e': 5.5451599432176945e-05}",25,3,36.930462903272414,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.3, 'e': 5.489984679895225e-05}",25,13,22.11842284141967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.3, 'e': 5.4353584196157486e-05}",20,9,18.43517055616014,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.3, 'e': 5.381275699707714e-05}",20,8,26.386510998453268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.3, 'e': 5.327731111854062e-05}",20,11,16.87796393098751,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.3, 'e': 5.274719301551385e-05}",20,14,12.608356792250351,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.3, 'e': 5.2222349675744776e-05}",25,16,17.225596611608644,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.3, 'e': 5.170272861446196e-05}",25,11,19.77779241308609,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.3, 'e': 5.118827786912642e-05}",20,2,31.97949833884707,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.3, 'e': 5.067894599423484e-05}",20,16,6.248314008778963,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.3, 'e': 5.017468205617528e-05}",20,13,14.434395179278955,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.3, 'e': 4.967543562813372e-05}",20,8,20.30363143222585,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,6,23.76771094557143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,16,22.129129821388965,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,19,13.747325812035855,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,7,20.024801678769116,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,3,33.650764144651646,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,10,35.524154766576416,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,20,12.387143164480953,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,9,30.916841694366312,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,8,21.84130512013487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,9,17.86607006157402,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,12,27.28178049426684,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,11,14.536188797591635,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,11,16.41707741214654,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,19,21.73115371269936,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,12,13.848236803631435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,8,19.122818359009827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,10,18.055103891743812,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,2,29.251663097987652,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,19,8.80781394104228,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,10,20.30565447942673,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
